DistrictofResidenceEntityName,DistrictofResidenceEntityID,SchoolEntityName,SchoolEntityID,SchoolCTDS,PS,KG,1,2,3,4,5,6,7,8,9,10,11,12,Total,
Mesa Unified District,4235,Bush Elementary,4961,070204149,*,70,74,84,89,82,76,82,*,*,*,*,*,*,557,
Mesa Unified District,4235,Canyon State Academy,79303,072107001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Carson Junior  High School,4969,070204252,*,*,*,*,*,*,*,*,527,529,*,*,*,*,1056,
Mesa Unified District,4235,Chrysalis Academy,81206,072147101,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Crismon Elementary School,4945,070204133,*,83,80,81,91,81,90,80,*,*,*,*,*,*,586,
Mesa Unified District,4235,Desert Choice Schools - Evans Learning Center,92894,072112007,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Devereux,7296,072102001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Dobson High School,4983,070204274,*,*,*,*,*,*,*,*,*,*,619,675,620,603,2517,
Mesa Unified District,4235,EAST MESA-JEFFERSON HEAD START,7443,072603070,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,EAST MESA-STEVENSON HEAD START,7442,072603060,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Eagleridge Enrichment Program,4967,070204195,*,81,94,91,98,126,94,78,39,35,*,*,*,*,736,
Mesa Unified District,4235,Early Education Center,80046,070204191,*,*,*,*,*,*,*,*,*,*,*,*,*,*,87,
Mesa Unified District,4235,East Valley Academy,78932,070204278,*,*,*,*,*,*,*,*,*,*,*,*,67,222,308,
Mesa Unified District,4235,Edison Elementary School,4915,070204103,*,88,76,106,108,110,91,102,*,*,*,*,*,*,681,
Mesa Unified District,4235,Edison Head Start,91960,072603017,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Eisenhower Center for Innovation,4932,070204120,34,55,58,83,83,88,80,62,*,*,*,*,*,*,543,
Mesa Unified District,4235,Emerson Elementary School,4916,070204104,*,120,97,117,136,108,133,105,*,*,*,*,*,*,816,
Mesa Unified District,4235,Entz Elementary School,4959,070204147,18,88,90,95,106,110,105,92,*,*,*,*,*,*,704,
Mesa Unified District,4235,Falcon Hill Elementary School,4956,070204144,17,68,78,65,73,68,70,83,*,*,*,*,*,*,522,
Mesa Unified District,4235,Field Elementary School,4937,070204125,*,66,86,89,93,69,99,91,*,*,*,*,*,*,593,
Mesa Unified District,4235,First Presbyterian Church (FPC) 1/11,89382,072603333,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,First United Methodist Church of Mesa,92642,072631132,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Franklin Elementary School,4917,070204105,*,115,119,113,102,119,99,110,*,*,*,*,*,*,777,
Mesa Unified District,4235,Franklin Junior High School,90303,070204264,*,*,*,*,*,*,*,*,134,132,*,*,*,*,266,
Mesa Unified District,4235,Franklin West Elementary,4926,070204114,*,88,82,80,74,85,80,85,*,*,*,*,*,*,574,
Mesa Unified District,4235,Franklin at Alma Elementary,90752,070204158,*,62,55,52,51,47,34,35,*,*,*,*,*,*,336,
Mesa Unified District,4235,Franklin at Brimhall Elementary,91812,070204159,11,137,123,139,111,112,114,103,*,*,*,*,*,*,850,
Mesa Unified District,4235,Fremont Junior High School,4971,070204254,*,*,*,*,*,*,*,*,487,529,*,*,*,*,1016,
Mesa Unified District,4235,Guerrero Elementary School,79225,070204155,*,71,85,97,90,91,89,85,*,*,*,*,*,*,608,
Mesa Unified District,4235,Hale Elementary School,4931,070204119,*,70,91,80,78,99,80,95,*,*,*,*,*,*,593,
Mesa Unified District,4235,Hawthorne Elementary School,4918,070204106,36,72,76,71,86,65,57,77,*,*,*,*,*,*,540,
Mesa Unified District,4235,Hawthorne I,88393,072603330,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Hermosa Vista Elementary School,4955,070204143,18,94,109,108,109,105,98,112,*,*,*,*,*,*,753,
Mesa Unified District,4235,Highland Elementary School,4944,070204132,*,122,107,107,99,114,109,102,*,*,*,*,*,*,760,
Mesa Unified District,4235,Holmes Elementary School,4919,070204107,*,94,86,101,88,92,95,87,*,*,*,*,*,*,643,
Mesa Unified District,4235,Irving Elementary School,4920,070204108,35,70,82,76,84,74,76,84,*,*,*,*,*,*,581,
Mesa Unified District,4235,Ishikawa Elementary School,4952,070204140,*,90,126,122,121,116,128,136,*,*,*,*,*,*,839,
Mesa Unified District,4235,Jefferson Elementary School,4921,070204109,*,66,62,84,65,95,73,72,*,*,*,*,*,*,517,
Mesa Unified District,4235,Johnson Elementary School,4948,070204136,71,75,70,63,62,71,74,61,*,*,*,*,*,*,547,
Mesa Unified District,4235,Jordan Center for Early Education,92351,070204160,*,*,*,*,*,*,*,*,*,*,*,*,*,*,298,
Mesa Unified District,4235,Jordan Head Start,92284,072603022,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Keller Elementary School,4940,070204128,68,78,69,71,86,75,66,72,*,*,*,*,*,*,585,
Mesa Unified District,4235,Kerr Elementary School,4958,070204146,*,73,86,95,101,92,95,96,*,*,*,*,*,*,638,
Mesa Unified District,4235,Kino Junior High School,4970,070204253,*,*,*,*,*,*,*,*,499,542,*,*,*,*,1041,
Mesa Unified District,4235,LINDBERGH HEAD START,10898,072603167,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,La Mesita Head Start,92283,072603021,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Las Sendas Elementary School,4962,070204150,*,99,96,103,122,118,136,113,*,*,*,*,*,*,787,
Mesa Unified District,4235,Lehi Elementary School,4922,070204110,*,55,54,56,52,57,58,54,*,*,*,*,*,*,386,
Mesa Unified District,4235,"LifeShare Educational Resources: Washington Campus (Phoenix, AZ)",92200,072196012,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Lincoln,78790,072603165,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Lincoln Elementary School,4923,070204111,32,92,90,97,111,111,117,101,*,*,*,*,*,*,751,
Mesa Unified District,4235,Lindbergh Elementary School,4934,070204122,*,48,54,56,64,86,53,77,*,*,*,*,*,*,438,
Mesa Unified District,4235,Longfellow Elementary School,4924,070204112,36,74,81,88,85,74,90,101,*,*,*,*,*,*,629,
Mesa Unified District,4235,Longfellow I,78789,072603155,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Lowell Elementary School,4925,070204113,*,70,77,67,85,84,95,99,*,*,*,*,*,*,577,
Mesa Unified District,4235,MESA-HOLMES HEAD START,7466,072603200,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,MESA-LOWELL HEAD START,89715,072603230,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,MESA-REDBIRD HEAD START,7469,072603220,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,MacArthur Elementary School,4941,070204129,*,74,85,89,83,84,69,66,*,*,*,*,*,*,550,
Mesa Unified District,4235,Madison Elementary School,4953,070204141,*,46,67,63,73,68,61,68,*,*,*,*,*,*,446,
Mesa Unified District,4235,Mendoza Elementary School,4951,070204139,*,61,57,71,73,75,86,82,*,*,*,*,*,*,505,
Mesa Unified District,4235,Mesa Academy for Advanced Studies,89593,070204192,*,*,*,*,*,88,88,88,86,78,*,*,*,*,428,
Mesa Unified District,4235,Mesa Distance Learning Program,78930,070204279,*,*,*,*,*,*,*,*,*,*,*,17,26,55,139,
Mesa Unified District,4235,Mesa High School,4980,070204271,*,*,*,*,*,*,*,*,*,*,982,920,815,818,3535,
Mesa Unified District,4235,Mingus Mountain Academy,90049,132116001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Mountain View High School,4982,070204273,*,*,*,*,*,*,*,*,*,*,871,900,790,715,3276,
Mesa Unified District,4235,New Way Learning Academy,7304,072108001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,O'Connor Elementary School,4949,070204137,103,51,70,74,86,74,76,80,*,*,*,*,*,*,614,
Mesa Unified District,4235,Oasis Behavioral Health,79244,072106001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Patterson Elementary,78938,070204153,*,80,83,96,94,102,95,89,*,*,*,*,*,*,639,
Mesa Unified District,4235,Pomeroy Elementary School,4943,070204131,*,95,100,98,103,99,91,89,*,*,*,*,*,*,675,
Mesa Unified District,4235,Porter Elementary School,4957,070204145,33,64,67,66,59,75,73,73,*,*,*,*,*,*,510,
Mesa Unified District,4235,Poston Junior High School,4973,070204256,*,*,*,*,*,*,*,*,493,498,*,*,*,*,991,
Mesa Unified District,4235,Prestige School at Rite of Passage,90438,072107003,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Red Mountain Center for Early Childhood,79687,070204196,*,*,*,*,*,*,*,*,*,*,*,*,*,*,245,
Mesa Unified District,4235,Red Mountain High School,4984,070204275,*,*,*,*,*,*,*,*,*,*,894,833,864,744,3335,
Mesa Unified District,4235,Red Mountain Ranch Elementary,4960,070204148,31,64,70,78,70,101,79,77,*,*,*,*,*,*,570,
Mesa Unified District,4235,Redbird Elementary School,4935,070204123,*,78,70,57,75,80,81,85,*,*,*,*,*,*,526,
Mesa Unified District,4235,Rhodes Junior High School,4974,070204257,*,*,*,*,*,*,*,*,462,475,*,*,*,*,937,
Mesa Unified District,4235,Robson Elementary School,4946,070204134,*,95,86,88,99,97,90,101,*,*,*,*,*,*,656,
Mesa Unified District,4235,Roosevelt Elementary School,4933,070204121,*,68,85,93,92,66,77,72,*,*,*,*,*,*,553,
Mesa Unified District,4235,Salk Elementary School,4936,070204124,35,75,75,82,90,90,93,90,*,*,*,*,*,*,630,
Mesa Unified District,4235,Salt River-Scottsdale Head Start,78795,072604010,*,*,*,*,*,*,*,*,*,*,*,*,*,*,23,
Mesa Unified District,4235,Shepherd Junior High School,4977,070204260,*,*,*,*,*,*,*,*,319,343,*,*,*,*,662,
Mesa Unified District,4235,Sirrine Elementary School,4947,070204135,*,45,48,59,58,59,58,34,*,*,*,*,*,*,361,
Mesa Unified District,4235,Skyline High School,78917,070204276,*,*,*,*,*,*,*,*,*,*,677,700,606,587,2570,
Mesa Unified District,4235,Smith Junior High School,79489,070204263,*,*,*,*,*,*,*,*,491,486,*,*,*,*,977,
Mesa Unified District,4235,Sousa Elementary School,4954,070204142,*,65,84,56,80,85,83,92,*,*,*,*,*,*,545,
Mesa Unified District,4235,"St. Dominic Savio Academy, LLC",90472,072121001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Stapley Junior High School,4979,070204262,*,*,*,*,*,*,*,*,472,511,*,*,*,*,983,
Mesa Unified District,4235,Stevenson Elementary School,4939,070204127,35,94,90,97,110,108,117,105,*,*,*,*,*,*,756,
Mesa Unified District,4235,Summit Academy,90753,070204193,*,94,102,77,110,107,70,90,231,240,*,*,*,*,1121,
Mesa Unified District,4235,Sycamore Canyon Ctr for Youth,89565,072107002,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,THE NEW FOUNDATION,7333,072135001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Taft,78793,072603185,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Taft Elementary School,4930,070204118,33,56,56,70,73,64,66,85,*,*,*,*,*,*,503,
Mesa Unified District,4235,Taylor Junior High School,4975,070204258,*,*,*,*,*,*,*,*,563,547,*,*,*,*,1110,
Mesa Unified District,4235,Washington Elementary School,4938,070204126,*,44,50,67,76,65,68,78,*,*,*,*,*,*,448,
Mesa Unified District,4235,Webster Elementary School,4927,070204115,*,75,89,79,79,78,106,86,*,*,*,*,*,*,592,
Mesa Unified District,4235,Webster Head Start,91224,072603003,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Westwood High School,4981,070204272,*,*,*,*,*,*,*,*,*,*,894,848,792,691,3225,
Mesa Unified District,4235,Whitman Elementary School,4929,070204117,36,96,90,94,93,79,92,83,*,*,*,*,*,*,663,
Mesa Unified District,4235,Whitman Head Start,92281,072603018,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Whittier Elementary School,4928,070204116,30,63,65,73,69,81,71,61,*,*,*,*,*,*,513,
Mesa Unified District,4235,Wilson Elementary School,6229,070204151,*,86,108,113,92,96,77,106,*,*,*,*,*,*,678,
Mesa Unified District,4235,YOUTH DEVELOPMENT INSTITUTE,7352,072155001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mesa Unified District,4235,Zaharis Elementary,79807,070204157,*,114,116,133,140,118,128,124,*,*,*,*,*,*,873,
"Metropolitan Arts Institute, Inc.",5181,,,           _,*,*,*,*,*,*,*,*,25,24,57,56,49,44,255,
"Metropolitan Arts Institute, Inc.",5181,Metropolitan Arts Institute,10847,078906201,*,*,*,*,*,*,*,*,25,24,57,56,49,44,255,
"Mexicayotl Academy, Inc.",4463,,,           _,*,48,44,41,37,33,24,22,18,11,*,*,*,*,278,
"Mexicayotl Academy, Inc.",4463,Mexicayotl Academy,92176,128703002,*,25,20,*,19,*,*,*,*,*,*,*,*,*,92,
"Mexicayotl Academy, Inc.",4463,Mexicayotl Charter School,5972,128703001,*,23,24,22,18,24,24,22,18,11,*,*,*,*,186,
Miami Unified District,4211,,,           _,42,100,86,94,80,91,77,100,103,111,96,88,67,70,1205,
Miami Unified District,4211,Dr. Charles A. Bejarano Elementary School,81122,040240108,*,100,86,94,80,*,*,*,*,*,*,*,*,*,360,
Miami Unified District,4211,Lee Kornegay Intermediate School,4868,040240105,*,*,*,*,*,91,77,100,*,*,*,*,*,*,268,
Miami Unified District,4211,M.U.S.D. #40 - Little Vandal Preschool,89583,040240109,*,*,*,*,*,*,*,*,*,*,*,*,*,*,42,
Miami Unified District,4211,Miami Junior Senior High School,4869,040240206,*,*,*,*,*,*,*,*,103,111,96,88,67,70,535,
Midtown Primary School,79994,,,           _,*,20,26,29,29,12,*,*,*,*,*,*,*,*,116,
Midtown Primary School,79994,Midtown Primary School,5526,078976101,*,20,26,29,29,12,*,*,*,*,*,*,*,*,116,
Milestones Charter School,79207,,,           _,*,63,47,31,30,18,14,12,19,21,*,*,*,*,255,
Milestones Charter School,79207,Milestones Charter School,78843,078791101,*,63,47,31,30,18,14,12,19,21,*,*,*,*,255,
Mingus Springs Charter School,4493,,,           _,*,18,17,17,14,21,21,18,18,22,*,*,*,*,166,
Mingus Springs Charter School,4493,Mingus Springs Charter School,6133,138712101,*,18,17,17,14,21,21,18,18,22,*,*,*,*,166,
Mingus Union High School District,4488,,,           _,*,*,*,*,*,*,*,*,*,*,331,291,273,245,1140,
Mingus Union High School District,4488,Cupertino Power Learning Academy,733509,132108001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mingus Union High School District,4488,Mingus Online Academy,91320,130504203,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mingus Union High School District,4488,Mingus Union High School,6127,130504201,*,*,*,*,*,*,*,*,*,*,330,291,271,243,1135,
Mobile Elementary District,4253,,,           _,*,*,*,*,*,*,*,*,*,*,*,*,*,*,28,
Mobile Elementary District,4253,Mobile Elementary School,5191,070386101,*,*,*,*,*,*,*,*,*,*,*,*,*,*,28,
"Mohave Accelerated Elementary School, Inc.",85516,,,           _,*,87,88,61,92,69,88,*,*,*,*,*,*,*,485,
"Mohave Accelerated Elementary School, Inc.",85516,Mohave Accelerated Elementary School,85517,088703101,*,65,65,45,72,48,71,*,*,*,*,*,*,*,366,
"Mohave Accelerated Elementary School, Inc.",85516,Mohave Accelerated Elementary School East,90194,088703102,*,22,23,16,20,21,17,*,*,*,*,*,*,*,119,
Mohave Accelerated Learning Center,79498,,,           _,*,*,*,*,*,*,*,79,77,76,64,52,66,64,478,
Mohave Accelerated Learning Center,79498,Mohave Accelerated Learning Center,79510,088758001,*,*,*,*,*,*,*,79,77,76,64,52,66,64,478,
Mohave Valley Elementary District,4379,,,           _,25,112,133,84,147,109,104,118,157,152,*,*,*,*,1141,
Mohave Valley Elementary District,4379,Camp Mohave Elementary School,6049,080416105,*,*,*,*,143,109,103,*,*,*,*,*,*,*,355,
Mohave Valley Elementary District,4379,Fort Mohave Elementary School,5590,080416104,25,112,133,84,*,*,*,*,*,*,*,*,*,*,359,
Mohave Valley Elementary District,4379,Mohave Valley Center,90106,142607020,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mohave Valley Elementary District,4379,Mohave Valley Junior High School,5589,080416103,*,*,*,*,*,*,*,118,157,151,*,*,*,*,426,
Mohave Valley Elementary District,4379,Oasis Behavioral Health,79244,072106001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Mohawk Valley Elementary District,4503,,,           _,*,*,18,17,20,22,24,20,23,18,*,*,*,*,176,
Mohawk Valley Elementary District,4503,Mohawk Valley School,6181,140417101,*,*,18,17,20,22,24,20,23,18,*,*,*,*,176,
"Montessori Academy, Inc.",80011,,,           _,*,26,24,26,20,14,15,18,13,15,*,*,*,*,171,
"Montessori Academy, Inc.",80011,Montessori Academy,80012,078977101,*,26,24,26,20,14,15,18,13,15,*,*,*,*,171,
"Montessori Day Public Schools Chartered, Inc.",4359,,,           _,*,50,55,47,41,33,36,*,*,15,*,*,*,*,294,
"Montessori Day Public Schools Chartered, Inc.",4359,Montessori Day Public Schools Chartered - Mountainside,5544,078758003,*,26,31,30,20,26,26,*,*,15,*,*,*,*,191,
"Montessori Day Public Schools Chartered, Inc.",4359,Montessori Day Public Schools Chartered - Tempe,5542,078758001,*,24,24,17,21,*,*,*,*,*,*,*,*,*,103,
Montessori Education Centre Charter School,4363,,,           _,*,91,119,71,56,60,*,35,*,*,*,*,*,*,468,
Montessori Education Centre Charter School,4363,Montessori Education Centre Charter School - Mesa,5552,078763001,*,38,65,37,31,35,18,24,*,*,*,*,*,*,248,
Montessori Education Centre Charter School,4363,Montessori Education Centre Charter School - North Campus,79707,078763002,*,53,54,34,25,25,15,*,*,*,*,*,*,*,220,
"Montessori House, Inc.",79548,,,           _,*,*,*,13,*,*,*,*,*,*,*,*,*,*,48,
"Montessori House, Inc.",79548,Montessori House Charter School,79549,078936101,*,*,*,13,*,*,*,*,*,*,*,*,*,*,48,
"Montessori Schoolhouse of Tucson, Inc.",4428,,,           _,*,16,23,18,15,*,*,*,*,*,*,*,*,*,92,
"Montessori Schoolhouse of Tucson, Inc.",4428,Montessori Schoolhouse,5869,108703101,*,*,*,*,*,*,*,*,*,*,*,*,*,*,16,
"Montessori Schoolhouse of Tucson, Inc.",4428,Montessori Schoolhouse,6340,108703002,*,*,23,18,15,*,*,*,*,*,*,*,*,*,76,
Morenci Unified District,4230,,,           _,124,116,123,123,142,113,106,95,83,93,101,107,88,86,1500,
Morenci Unified District,4230,Fairbanks Middle School,92081,060218102,*,*,*,*,*,*,106,95,83,93,*,*,*,*,377,
Morenci Unified District,4230,Metcalf Elementary School,4907,060218101,124,116,123,123,142,113,*,*,*,*,*,*,*,*,741,
Morenci Unified District,4230,Morenci High School,4906,060218002,*,*,*,*,*,*,*,*,*,*,101,107,88,86,382,
"Morrison Education Group, Inc.",90192,,,           _,*,47,33,36,40,43,25,35,27,13,*,*,*,*,299,
"Morrison Education Group, Inc.",90192,Sun Valley Charter School,90193,078556001,*,47,33,36,40,43,25,35,27,13,*,*,*,*,299,
Morristown Elementary District,4251,,,           _,*,13,*,*,11,13,11,18,13,13,11,13,*,11,159,
Morristown Elementary District,4251,Morristown Elementary School,5189,070375101,*,13,*,*,11,13,11,18,13,13,*,*,*,*,116,
Morristown Elementary District,4251,Wickenburg High School,4987,070209201,*,*,*,*,*,*,*,*,*,*,11,12,*,*,41,
Morristown Elementary District,4251,Wickenburg Virtual Academy,91264,070209004,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
"Mountain Oak Charter School, Inc.",78873,,,           _,*,22,*,19,16,20,17,17,17,*,*,*,*,*,150,
"Mountain Oak Charter School, Inc.",78873,Mountain Oak Charter School,78874,138768101,*,22,*,19,16,20,17,17,17,*,*,*,*,*,150,
"Mountain Rose Academy, Inc.",10879,,,           _,*,*,*,*,*,*,*,*,*,*,11,37,67,172,287,
"Mountain Rose Academy, Inc.",10879,Mountain Rose Academy,10885,108769001,*,*,*,*,*,*,*,*,*,*,11,37,67,172,287,
"Mountain School, Inc.",4203,,,           _,*,33,33,35,31,35,27,*,*,*,*,*,*,*,194,
"Mountain School, Inc.",4203,Mountain School,4843,038751001,*,33,33,35,31,35,27,*,*,*,*,*,*,*,194,
Murphy Elementary District,4265,,,           _,144,145,151,158,206,223,187,202,166,192,*,*,*,*,1774,
Murphy Elementary District,4265,Alfred F Garcia School,5293,070421104,35,46,45,42,54,61,46,55,49,52,*,*,*,*,485,
Murphy Elementary District,4265,Arthur M Hamilton School,5290,070421101,17,18,20,16,31,29,28,29,24,25,*,*,*,*,237,
Murphy Elementary District,4265,GOMPERS CENTER FOR THE HANDICA,7318,072120001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Murphy Elementary District,4265,Jack L Kuban Elementary School,5291,070421102,42,34,35,38,41,55,42,46,39,47,*,*,*,*,419,
Murphy Elementary District,4265,NOVA Individualized Learning Center,92634,132117001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Murphy Elementary District,4265,UPWARD FOUNDATION INC,7381,072175001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
